"3.1", "added", "base64.decodebytes"
"3.8", "added", "mmap.MADV_FREE_REUSE"
"3.8", "added", "mmap.MADV_HUGEPAGE"
"3.8", "added", "mmap.MADV_HWPOISON"
"3.8", "added", "mmap.MADV_MERGEABLE"
"3.8", "added", "mmap.MADV_NOCORE"
"3.8", "added", "mmap.MADV_NOHUGEPAGE"
"3.8", "added", "mmap.MADV_NORMAL"
"3.8", "added", "mmap.MADV_NOSYNC"
"3.8", "added", "mmap.MADV_PROTECT"
"3.8", "added", "mmap.MADV_RANDOM"
"3.8", "added", "mmap.MADV_REMOVE"
"3.8", "added", "mmap.MADV_SEQUENTIAL"
"3.8", "added", "mmap.MADV_SOFT_OFFLINE"
"3.8", "added", "mmap.MADV_UNMERGEABLE"
"3.8", "added", "mmap.MADV_WILLNEED"
"3.8", "added", "multiprocessing.parent_process"
"3.8", "added", "multiprocessing.shared_memory"
"3.8", "added", "multiprocessing.shared_memory"
"3.8", "added", "os.MFD_ALLOW_SEALING"
"3.8", "added", "os.MFD_CLOEXEC"
"3.8", "added", "os.MFD_HUGETLB"
"3.8", "added", "os.MFD_HUGE_16GB"
"3.8", "added", "os.MFD_HUGE_16MB"
"3.8", "added", "os.MFD_HUGE_1GB"
"3.8", "added", "os.MFD_HUGE_1MB"
"3.8", "added", "os.MFD_HUGE_256MB"
"3.8", "added", "os.MFD_HUGE_2GB"
"3.8", "added", "os.MFD_HUGE_2MB"
"3.8", "added", "os.MFD_HUGE_32MB"
"3.8", "added", "os.MFD_HUGE_512KB"
"3.8", "added", "os.MFD_HUGE_512MB"
"3.8", "added", "os.MFD_HUGE_64KB"
"3.8", "added", "os.MFD_HUGE_8MB"
"3.8", "added", "os.MFD_HUGE_MASK"
"3.8", "added", "os.MFD_HUGE_SHIFT"
"3.8", "added", "os.add_dll_directory"
"3.8", "added", "os.copy_file_range"
"3.8", "added", "os.memfd_create"
"3.8", "added", "os.posix_spawn"
"3.8", "added", "os.posix_spawnp"
"3.8", "added", "pickle.PickleBuffer"
"3.8", "added", "platform.win32_edition"
"3.8", "added", "platform.win32_is_iot"
"3.8", "added", "plistlib.UID"
"3.8", "added", "pprint.pp"
"3.8", "added", "shlex.join"
"3.8", "added", "signal.raise_signal"
"3.8", "added", "signal.strsignal"
"3.8", "added", "signal.valid_signals"
"3.8", "added", "socket.AF_QIPCRTR"
"3.8", "added", "socket.create_server"
"3.8", "added", "socket.has_dualstack_ipv6"
"3.8", "added", "ssl.OP_ENABLE_MIDDLEBOX_COMPAT"
"3.8", "added", "stat.IO_REPARSE_TAG_APPEXECLIN"
"3.8", "added", "stat.IO_REPARSE_TAG_MOUNT_POINT"
"3.8", "added", "stat.IO_REPARSE_TAG_SYMLINK"
"3.8", "added", "statistics.NormalDist"
"3.8", "added", "statistics.fmean"
"3.8", "added", "statistics.geometric_mean"
"3.8", "added", "statistics.multimode"
"3.8", "added", "statistics.quantiles"
"3.8", "added", "subprocess._USE_POSIX_SPAWN"
"3.8", "added", "sys.__unraisablehook__"
"3.8", "added", "sys.addaudithook"
"3.8", "added", "sys.audit"
"3.8", "added", "sys.pycache_prefix"
"3.8", "added", "sys.unraisablehook"
"3.8", "added", "test.support.catch_unraisable_exception"
"3.8", "added", "test.support.threading_helper.catch_threading_exception"
"3.8", "added", "test.support.warnings_helper.check_syntax_warning"
"3.8", "added", "threading.excepthook"
"3.8", "added", "threading.get_native_id"
"3.8", "added", "time.CLOCK_UPTIME_RAW"
"3.8", "added", "token.COLONEQUAL"
"3.8", "added", "token.TYPE_COMMENT"
"3.8", "added", "token.TYPE_IGNORE"
"3.8", "added", "types.CellType"
"3.8", "added", "typing.Final"
"3.8", "added", "typing.Literal"
"3.8", "added", "typing.Protocol"
"3.8", "added", "typing.SupportsIndex"
"3.8", "added", "typing.TypedDict"
"3.8", "added", "typing.final"
"3.8", "added", "typing.get_args"
"3.8", "added", "typing.get_origin"
"3.8", "added", "typing.runtime_checkable"
"3.8", "added", "unicodedata.is_normalized"
"3.8", "added", "unittest.IsolatedAsyncioTestCase"
"3.8", "added", "unittest.addModuleCleanup"
"3.8", "added", "unittest.doModuleCleanups"
"3.8", "added", "unittest.mock.AsyncMock"
"3.8", "added", "xml.etree.ElementTree.C14NWriterTarget"
"3.8", "added", "zipfile.Path"
"3.8", "deprecated", "ast.Bytes"
"3.8", "deprecated", "ast.Ellipsis"
"3.8", "deprecated", "ast.NameConstant"
"3.8", "deprecated", "ast.Num"
"3.8", "deprecated", "ast.Str"
"3.8", "deprecated", "typing.BinaryIO"
"3.8", "deprecated", "typing.IO"
"3.8", "deprecated", "typing.Match"
"3.8", "deprecated", "typing.Pattern"
"3.8", "deprecated", "typing.TextIO"
"3.9", "added", "argparse.BooleanOptionalAction"
"3.9", "added", "ast.unparse"
"3.9", "added", "asyncio.PidfdChildWatcher"
"3.9", "added", "asyncio.loop.shutdown_default_executor"
"3.9", "added", "asyncio.to_thread"
"3.9", "added", "curses.get_escdelay"
"3.9", "added", "curses.get_tabsize"
"3.9", "added", "curses.set_escdelay"
"3.9", "added", "curses.set_tabsize"
"3.9", "added", "decimal.HAVE_CONTEXTVAR"
"3.9", "added", "fcntl.F_GETPATH"
"3.9", "added", "fcntl.F_OFD_GETLK"
"3.9", "added", "fcntl.F_OFD_SETLK"
"3.9", "added", "fcntl.F_OFD_SETLKW"
"3.9", "added", "functools.cache"
"3.9", "added", "gc.is_finalized"
"3.9", "added", "graphlib"
"3.9", "added", "importlib.resources.as_file"
"3.9", "added", "importlib.resources.files"
"3.9", "added", "keyword.issoftkeyword"
"3.9", "added", "keyword.softkwlist"
"3.9", "added", "math.lcm"
"3.9", "added", "math.nextafter"
"3.9", "added", "math.ulp"
"3.9", "added", "os.CLD_KILLED"
"3.9", "added", "os.CLD_STOPPED"
"3.9", "added", "os.P_PIDFD"
"3.9", "added", "os.pidfd_open"
"3.9", "added", "os.putenv"
"3.9", "added", "os.unsetenv"
"3.9", "added", "os.waitstatus_to_exitcode"
"3.9", "added", "pkgutil.resolve_name"
"3.9", "added", "random.randbytes"
"3.9", "added", "signal.pidfd_send_signal"
"3.9", "added", "socket.CAN_J1939"
"3.9", "added", "socket.CAN_RAW_JOIN_FILTERS"
"3.9", "added", "socket.IPPROTO_UDPLITE"
"3.9", "added", "socket.recv_fds"
"3.9", "added", "socket.send_fds"
"3.9", "added", "sys.platlibdir"
"3.9", "added", "test.support.bytecode_helper"
"3.9", "added", "test.support.print_warning"
"3.9", "added", "test.support.socket_helper"
"3.9", "added", "test.support.wait_process"
"3.9", "added", "time.CLOCK_TAI"
"3.9", "added", "tracemalloc.reset_peak"
"3.9", "added", "types.GenericAlias"
"3.9", "added", "typing.Annotated"
"3.9", "added", "xml.etree.ElementTree.indent"
"3.9", "added", "zoneinfo"
"3.9", "deprecated", "ast.ExtSlice"
"3.9", "deprecated", "ast.Index"
"3.9", "deprecated", "decimal.HAVE_THREADS"
"3.9", "deprecated", "typing.AbstractSet"
"3.9", "deprecated", "typing.AsyncContextManager"
"3.9", "deprecated", "typing.AsyncGenerator"
"3.9", "deprecated", "typing.AsyncIterable"
"3.9", "deprecated", "typing.AsyncIterator"
"3.9", "deprecated", "typing.Awaitable"
"3.9", "deprecated", "typing.ByteString"
"3.9", "deprecated", "typing.Callable"
"3.9", "deprecated", "typing.ChainMap"
"3.9", "deprecated", "typing.Collection"
"3.9", "deprecated", "typing.Container"
"3.9", "deprecated", "typing.ContextManager"
"3.9", "deprecated", "typing.Coroutine"
"3.9", "deprecated", "typing.Counter"
"3.9", "deprecated", "typing.DefaultDict"
"3.9", "deprecated", "typing.Deque"
"3.9", "deprecated", "typing.Dict"
"3.9", "deprecated", "typing.FrozenSet"
"3.9", "deprecated", "typing.Generator"
"3.9", "deprecated", "typing.ItemsView"
"3.9", "deprecated", "typing.Iterable"
"3.9", "deprecated", "typing.Iterator"
"3.9", "deprecated", "typing.KeysView"
"3.9", "deprecated", "typing.List"
"3.9", "deprecated", "typing.Mapping"
"3.9", "deprecated", "typing.MappingView"
"3.9", "deprecated", "typing.MutableMapping"
"3.9", "deprecated", "typing.MutableSequence"
"3.9", "deprecated", "typing.MutableSet"
"3.9", "deprecated", "typing.OrderedDict"
"3.9", "deprecated", "typing.Reversible"
"3.9", "deprecated", "typing.Sequence"
"3.9", "deprecated", "typing.Set"
"3.9", "deprecated", "typing.Tuple"
"3.9", "deprecated", "typing.Type"
"3.9", "deprecated", "typing.ValuesView"
"3.10", "added", "abc.update_abstractmethods"
"3.10", "added", "base64.b32hexdecode"
"3.10", "added", "base64.b32hexencode"
"3.10", "added", "codecs.unregister"
"3.10", "added", "contextlib.AsyncContextDecorator"
"3.10", "added", "contextlib.aclosing"
"3.10", "added", "curses.has_extended_color_support"
"3.10", "added", "dataclasses.KW_ONLY"
"3.10", "added", "fcntl.F_GETPIPE_SZ"
"3.10", "added", "fcntl.F_SETPIPE_SZ"
"3.10", "added", "importlib.metadata.packages_distributions"
"3.10", "added", "inspect.get_annotations"
"3.10", "added", "io.text_encoding"
"3.10", "added", "itertools.pairwise"
"3.10", "added", "locale.localize"
"3.10", "added", "mmap.MAP_POPULATE"
"3.10", "added", "os.EFD_CLOEXEC"
"3.10", "added", "os.EFD_NONBLOCK"
"3.10", "added", "os.EFD_SEMAPHORE"
"3.10", "added", "os.O_EVTONLY"
"3.10", "added", "os.O_FSYNC"
"3.10", "added", "os.O_NOFOLLOW_ANY"
"3.10", "added", "os.O_SYMLINK"
"3.10", "added", "os.RWF_APPEND"
"3.10", "added", "os.SPLICE_F_MORE"
"3.10", "added", "os.SPLICE_F_MOVE"
"3.10", "added", "os.SPLICE_F_NONBLOCK"
"3.10", "added", "os.eventfd"
"3.10", "added", "os.eventfd_read"
"3.10", "added", "os.eventfd_write"
"3.10", "added", "os.splice"
"3.10", "added", "platform.freedesktop_os_release"
"3.10", "added", "resource.RLIMIT_KQUEUES"
"3.10", "added", "ssl.OP_IGNORE_UNEXPECTED_EOF"
"3.10", "added", "ssl.VERIFY_ALLOW_PROXY_CERTS"
"3.10", "added", "ssl.VERIFY_X509_PARTIAL_CHAIN"
"3.10", "added", "statistics.correlation"
"3.10", "added", "statistics.covariance"
"3.10", "added", "statistics.linear_regression"
"3.10", "added", "sys.orig_argv"
"3.10", "added", "sys.stdlib_module_names"
"3.10", "added", "sysconfig._get_preferred_schemes"
"3.10", "added", "sysconfig.get_default_scheme"
"3.10", "added", "sysconfig.get_preferred_scheme"
"3.10", "added", "test.support.check_disallow_instantiation"
"3.10", "added", "test.support.import_helper"
"3.10", "added", "test.support.os_helper"
"3.10", "added", "test.support.skip_if_broken_multiprocessing_synchronize"
"3.10", "added", "test.support.threading_helper"
"3.10", "added", "test.support.warnings_helper"
"3.10", "added", "threading.__excepthook__"
"3.10", "added", "threading.getprofile"
"3.10", "added", "threading.gettrace"
"3.10", "added", "types.EllipsisType"
"3.10", "added", "types.NoneType"
"3.10", "added", "types.NotImplementedType"
"3.10", "added", "types.UnionType"
"3.10", "added", "typing.Concatenate"
"3.10", "added", "typing.ParamSpec"
"3.10", "added", "typing.ParamSpecArgs"
"3.10", "added", "typing.ParamSpecKwargs"
"3.10", "added", "typing.TypeAlias"
"3.10", "added", "typing.TypeGuard"
"3.10", "added", "typing.is_typeddict"
"3.10", "added", "xml.sax.handler.LexicalHandler"
"3.10", "deprecated", "distutils"
"3.10", "deprecated", "fileinput.hook_encoded"
"3.10", "deprecated", "ssl.PROTOCOL_TLS"
"3.10", "deprecated", "ssl.TLSVersion.SSLv3"
"3.10", "deprecated", "ssl.TLSVersion.TLSv1"
"3.10", "deprecated", "ssl.TLSVersion.TLSv1_1"
"3.11", "added", "asyncio.Barrier"
"3.11", "added", "asyncio.BrokenBarrierError"
"3.11", "added", "asyncio.Runner"
"3.11", "added", "asyncio.TaskGroup"
"3.11", "added", "asyncio.Timeout"
"3.11", "added", "asyncio.timeout"
"3.11", "added", "asyncio.timeout_at"
"3.11", "added", "contextlib.chdir"
"3.11", "added", "ctypes.BigEndianUnion"
"3.11", "added", "ctypes.LittleEndianUnion"
"3.11", "added", "datetime.UTC"
"3.11", "added", "dis.Positions"
"3.11", "added", "enum.EnumCheck"
"3.11", "added", "enum.EnumType"
"3.11", "added", "enum.FlagBoundary"
"3.11", "added", "enum.ReprEnum"
"3.11", "added", "enum.StrEnum"
"3.11", "added", "enum.global_enum"
"3.11", "added", "enum.member"
"3.11", "added", "enum.nonmember"
"3.11", "added", "enum.property"
"3.11", "added", "enum.show_flag_values"
"3.11", "added", "enum.verify"
"3.11", "added", "errno.EQFULL"
"3.11", "added", "fcntl.F_DUP2FD"
"3.11", "added", "fcntl.F_DUP2FD_CLOEXEC"
"3.11", "added", "hashlib.file_digest"
"3.11", "added", "http.HTTPMethod"
"3.11", "added", "importlib.machinery.NamespaceLoader"
"3.11", "added", "importlib.resources.abc"
"3.11", "added", "inspect.getmembers_static"
"3.11", "added", "inspect.ismethodwrapper"
"3.11", "added", "locale.getencoding"
"3.11", "added", "logging.getLevelNamesMapping"
"3.11", "added", "math.cbrt"
"3.11", "added", "math.exp2"
"3.11", "added", "mmap.MAP_STACK"
"3.11", "added", "operator.__call__"
"3.11", "added", "operator.call"
"3.11", "added", "os.SF_NOCACHE"
"3.11", "added", "os.login_tty"
"3.11", "added", "re.NOFLAG"
"3.11", "added", "signal.SIGSTKFLT"
"3.11", "added", "socket.LOCAL_CREDS"
"3.11", "added", "socket.LOCAL_CREDS_PERSISTENT"
"3.11", "added", "socket.SCM_CREDS2"
"3.11", "added", "socket.SO_INCOMING_CPU"
"3.11", "added", "socket.TCP_CONNECTION_INFO"
"3.11", "added", "sqlite3.Blob"
"3.11", "added", "string.get_identifiers"
"3.11", "added", "string.is_valid"
"3.11", "added", "subprocess._USE_VFORK"
"3.11", "added", "sys._emscripten_info"
"3.11", "added", "sys.exception"
"3.11", "added", "sys.get_int_max_str_digits"
"3.11", "added", "sys.set_int_max_str_digits"
"3.11", "added", "termios.tcgetwinsize"
"3.11", "added", "termios.tcsetwinsize"
"3.11", "added", "test.support.adjust_int_max_str_digits"
"3.11", "added", "test.support.flush_std_streams"
"3.11", "added", "tomllib"
"3.11", "added", "typing.LiteralString"
"3.11", "added", "typing.Never"
"3.11", "added", "typing.NotRequired"
"3.11", "added", "typing.Required"
"3.11", "added", "typing.Self"
"3.11", "added", "typing.TypeVarTuple"
"3.11", "added", "typing.Unpack"
"3.11", "added", "typing.assert_never"
"3.11", "added", "typing.assert_type"
"3.11", "added", "typing.clear_overloads"
"3.11", "added", "typing.dataclass_transform"
"3.11", "added", "typing.get_overloads"
"3.11", "added", "typing.reveal_type"
"3.11", "added", "unittest.enterModuleContext"
"3.11", "added", "urllib.request.HTTPRedirectHandler.http_error_308"
"3.11", "added", "wsgiref.types"
"3.11", "added", "zipfile.ZipFile.mkdir"
"3.11", "deprecated", "aifc"
"3.11", "deprecated", "audioop"
"3.11", "deprecated", "cgi"
"3.11", "deprecated", "cgitb"
"3.11", "deprecated", "chunk"
"3.11", "deprecated", "imghdr"
"3.11", "deprecated", "importlib.resources.contents"
"3.11", "deprecated", "importlib.resources.is_resource"
"3.11", "deprecated", "importlib.resources.open_binary"
"3.11", "deprecated", "importlib.resources.open_text"
"3.11", "deprecated", "importlib.resources.path"
"3.11", "deprecated", "importlib.resources.read_binary"
"3.11", "deprecated", "importlib.resources.read_text"
"3.11", "deprecated", "locale.getdefaultlocale"
"3.11", "deprecated", "locale.resetlocale"
"3.11", "deprecated", "mailcap"
"3.11", "deprecated", "msilib"
"3.11", "deprecated", "nis"
"3.11", "deprecated", "nntplib"
"3.11", "deprecated", "ossaudiodev"
"3.11", "deprecated", "pipes"
"3.11", "deprecated", "sndhdr"
"3.11", "deprecated", "spwd"
"3.11", "deprecated", "sunau"
"3.11", "deprecated", "telnetlib"
"3.11", "deprecated", "typing.Text"
"3.11", "deprecated", "uu"
"3.11", "deprecated", "xdrlib"
"3.11.1", "added", "errno.ENOTCAPABLE"
"3.12", "added", "dis.hasarg"
"3.12", "added", "inspect.markcoroutinefunction"
"3.12", "added", "math.sumprod"
"3.12", "added", "os.PIDFD_NONBLOCK"
"3.12", "added", "os.path.isjunction"
"3.12", "added", "os.path.isjunction"
"3.12", "added", "os.path.splitroot"
"3.12", "added", "os.path.splitroot"
"3.12", "added", "sys.activate_stack_trampoline"
"3.12", "added", "sys.deactivate_stack_trampoline"
"3.12", "added", "sys.is_stack_trampoline_active"
"3.12", "added", "threading.setprofile_all_threads"
"3.12", "added", "threading.settrace_all_threads"
"3.12", "removed", "asyncchat"
"3.12", "removed", "asyncore"
"3.12", "removed", "distutils"
"3.12", "removed", "imp"
"3.12", "removed", "smtpd"
"3.12", "removed", "sndhdr"
"3.13", "removed", "aifc"
"3.13", "removed", "audioop"
"3.13", "removed", "cgi"
"3.13", "removed", "cgitb"
"3.13", "removed", "chunk"
"3.13", "removed", "imghdr"
"3.13", "removed", "locale.getdefaultlocale"
"3.13", "removed", "locale.resetlocale"
"3.13", "removed", "mailcap"
"3.13", "removed", "msilib"
"3.13", "removed", "nis"
"3.13", "removed", "ossaudiodev"
"3.13", "removed", "pipes"
"3.13", "removed", "spwd"
"3.13", "removed", "sunau"
"3.13", "removed", "telnetlib"
"3.13", "removed", "typing.BinaryIO"
"3.13", "removed", "typing.IO"
"3.13", "removed", "typing.Match"
"3.13", "removed", "typing.Pattern"
"3.13", "removed", "typing.TextIO"
"3.13", "removed", "uu"
"3.13", "removed", "xdrlib"
